DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Eclipse,224651,3,0,0,118,7,5,121,7,5
Eclipse,224652,6,1,1,25,3,2,31,4,3
Eclipse,224653,6,1,1,19,3,3,25,4,4
Eclipse,224655,7,0,0,37,1,1,44,1,1
Eclipse,224657,7,3,3,21,6,5,28,9,8
Eclipse,224658,5,2,1,15,1,1,20,3,2
Eclipse,224659,10,0,0,58,14,13,68,14,13
Eclipse,224660,7,2,2,12,3,3,19,5,5
Eclipse,224661,4,2,2,24,9,7,28,11,9
Eclipse,224662,7,0,0,19,0,0,26,0,0
Eclipse,224663,5,0,0,39,9,7,44,9,7
Eclipse,224664,3,3,3,1,1,1,4,4,4
Eclipse,224665,5,1,1,7,1,1,12,2,2
Eclipse,215108,5,2,2,810,241,73,815,243,75
Eclipse,214153,7,1,1,228,55,19,235,56,20
Eclipse,224666,7,1,1,25,6,2,32,7,3
Eclipse,224667,2,1,1,10,0,0,12,1,1
Eclipse,224668,3,0,0,106,21,10,109,21,10
Eclipse,224669,3,0,0,13,2,1,16,2,1
Eclipse,224670,9,0,0,34,5,3,43,5,3
Eclipse,224671,9,1,1,55,14,14,64,15,15
Eclipse,224672,4,1,1,32,2,2,36,3,3
Eclipse,224673,6,2,2,48,2,2,54,4,4
Eclipse,224674,8,1,1,6,0,0,14,1,1
Eclipse,224675,5,1,1,165,57,19,170,58,20
Eclipse,215109,6,1,1,20,6,3,26,7,4
Eclipse,224676,6,0,0,30,2,2,36,2,2
Eclipse,224677,7,3,3,16,0,0,23,3,3
Eclipse,224678,4,2,2,29,6,4,33,8,6
Eclipse,224679,7,0,0,21,1,1,28,1,1
Eclipse,224680,5,1,1,40,2,2,45,3,3
Eclipse,224681,7,2,2,105,17,11,112,19,13
Eclipse,224682,6,1,1,180,35,21,186,36,22
Eclipse,224683,8,2,2,54,27,22,62,29,24
Eclipse,224684,3,1,1,56,5,4,59,6,5
Eclipse,224685,5,0,0,66,8,4,71,8,4
Eclipse,215110,5,1,1,104,32,19,109,33,20
Eclipse,224686,5,1,1,1234,553,157,1239,554,158
Eclipse,224687,4,1,1,207,24,12,211,25,13
Eclipse,224688,6,1,1,397,81,49,403,82,50
Eclipse,224689,7,1,1,73,0,0,80,1,1
Eclipse,224690,5,0,0,4689,1756,677,4694,1756,677
Eclipse,224691,8,0,0,116,6,4,124,6,4
Eclipse,224692,5,1,1,32,2,2,37,3,3
Eclipse,224693,6,0,0,44,9,7,50,9,7
Eclipse,224694,5,1,1,7,1,1,12,2,2
Eclipse,224695,6,1,1,38,1,1,44,2,2
Eclipse,215111,9,0,0,17,0,0,26,0,0
Eclipse,224696,7,1,1,11,2,1,18,3,2
Eclipse,224697,6,1,1,17,3,2,23,4,3
Eclipse,224698,9,2,2,85,3,2,94,5,4
Eclipse,224699,6,1,1,22,3,3,28,4,4
Eclipse,224700,5,0,0,8,0,0,13,0,0
Eclipse,224701,9,2,2,23,4,2,32,6,4
Eclipse,224703,7,1,1,36,4,1,43,5,2
Eclipse,224704,8,2,2,11,4,4,19,6,6
Eclipse,224705,6,0,0,47,0,0,53,0,0
Eclipse,215112,5,0,0,96,14,10,101,14,10
Eclipse,224706,3,2,2,663,121,52,666,123,54
Eclipse,224707,4,1,1,48,5,3,52,6,4
Eclipse,224708,6,0,0,30,0,0,36,0,0
Eclipse,224709,9,3,3,22,5,4,31,8,7
Eclipse,224710,4,0,0,17,1,1,21,1,1
Eclipse,224711,4,0,0,48,4,2,52,4,2
Eclipse,224712,6,3,3,17,2,2,23,5,5
Eclipse,224713,7,0,0,16,0,0,23,0,0
Eclipse,224714,5,1,1,33,2,2,38,3,3
Eclipse,224715,7,0,0,34,0,0,41,0,0
Eclipse,215113,6,1,1,32,6,4,38,7,5
Eclipse,224716,6,1,1,19,1,1,25,2,2
Eclipse,224717,5,0,0,25,1,1,30,1,1
Eclipse,224718,7,1,1,30,5,2,37,6,3
Eclipse,224719,4,1,1,173,33,14,177,34,15
Eclipse,224720,5,0,0,22,3,1,27,3,1
Eclipse,224721,4,0,0,26,1,1,30,1,1
Eclipse,224722,2,1,1,12,3,3,14,4,4
Eclipse,224723,7,0,0,32,0,0,39,0,0
Eclipse,224724,7,3,3,62,13,10,69,16,13
Eclipse,224725,5,0,0,62,14,6,67,14,6
Eclipse,215114,6,0,0,33,13,7,39,13,7
Eclipse,224726,7,0,0,138,39,23,145,39,23
Eclipse,224727,3,0,0,14,1,1,17,1,1
Eclipse,224728,3,1,1,16,5,5,19,6,6
Eclipse,224729,3,0,0,44,6,4,47,6,4
Eclipse,224730,5,1,1,18,1,1,23,2,2
Eclipse,224731,8,2,2,30,6,4,38,8,6
Eclipse,224732,5,1,1,62,3,3,67,4,4
Eclipse,224733,9,0,0,44,3,3,53,3,3
Eclipse,224734,4,0,0,11,2,2,15,2,2
Eclipse,224735,5,1,1,33,6,3,38,7,4
Eclipse,215115,7,2,2,178,56,20,185,58,22
Eclipse,224736,9,2,2,6,1,1,15,3,3
Eclipse,224737,8,0,0,97,7,6,105,7,6
Eclipse,224738,4,0,0,21,4,2,25,4,2
Eclipse,224739,8,0,0,25,2,2,33,2,2
Eclipse,224740,5,1,1,123,1,1,128,2,2
Eclipse,224741,9,0,0,44,1,1,53,1,1
Eclipse,224742,9,0,0,70,7,5,79,7,5
Eclipse,224743,5,0,0,103,8,5,108,8,5
Eclipse,224744,5,2,2,16,3,1,21,5,3
Eclipse,224745,6,0,0,71,16,12,77,16,12
Eclipse,215116,8,1,1,15,2,2,23,3,3
Eclipse,224746,6,4,4,35,3,3,41,7,7
Eclipse,224747,10,1,1,39,6,4,49,7,5
Eclipse,224748,9,1,1,14,3,3,23,4,4
Eclipse,224749,7,1,1,14,0,0,21,1,1
Eclipse,224750,4,3,3,211,59,23,215,62,26
Eclipse,224752,7,0,0,135,19,13,142,19,13
Eclipse,224753,6,1,1,39,14,12,45,15,13
Eclipse,224754,5,1,1,55,1,1,60,2,2
Eclipse,224755,5,1,1,37,1,1,42,2,2
Eclipse,215117,6,1,1,14,1,1,20,2,2
Eclipse,224756,5,2,2,567,132,58,572,134,60
Eclipse,224757,11,2,2,149,4,2,160,6,4
Eclipse,224758,3,1,1,35,0,0,38,1,1
Eclipse,224759,3,1,1,17,0,0,20,1,1
Eclipse,224760,7,0,0,27,2,2,34,2,2
Eclipse,224761,4,0,0,55,2,2,59,2,2
Eclipse,224762,6,2,2,824,219,29,830,221,31
Eclipse,224763,10,4,4,158,30,19,168,34,23
Eclipse,224764,5,0,0,26,1,1,31,1,1
Eclipse,224765,5,1,1,17,1,1,22,2,2
Eclipse,215118,7,1,1,16,3,3,23,4,4
Eclipse,214154,8,1,1,17,0,0,25,1,1
Eclipse,224766,6,0,0,58,9,2,64,9,2
Eclipse,224767,4,1,1,34,2,2,38,3,3
Eclipse,224768,8,1,1,135,32,13,143,33,14
Eclipse,224769,6,0,0,78,7,6,84,7,6
Eclipse,224770,3,1,1,59,9,6,62,10,7
Eclipse,224771,8,0,0,55,3,3,63,3,3
Eclipse,224772,4,2,2,11,3,3,15,5,5
Eclipse,224773,11,3,3,27,5,5,38,8,8
Eclipse,224774,5,1,1,88,8,4,93,9,5
Eclipse,215119,8,1,1,20,0,0,28,1,1
Eclipse,224776,7,2,2,153,14,11,160,16,13
Eclipse,224777,5,2,2,215,35,12,220,37,14
Eclipse,224778,5,0,0,17,4,4,22,4,4
Eclipse,224779,6,0,0,56,2,2,62,2,2
Eclipse,224780,6,0,0,44,5,3,50,5,3
Eclipse,224781,7,0,0,55,2,2,62,2,2
Eclipse,224782,7,0,0,21,2,2,28,2,2
Eclipse,224783,12,0,0,19,0,0,31,0,0
Eclipse,224784,5,0,0,14,0,0,19,0,0
Eclipse,224785,5,1,1,63,4,3,68,5,4
Eclipse,215120,5,1,1,12,3,2,17,4,3
Eclipse,224786,6,1,1,9,1,1,15,2,2
Eclipse,224787,3,0,0,23,6,3,26,6,3
Eclipse,224788,3,0,0,10,1,1,13,1,1
Eclipse,224789,7,0,0,11,1,1,18,1,1
Eclipse,224790,4,1,1,14,4,4,18,5,5
Eclipse,224791,4,0,0,9,1,1,13,1,1
Eclipse,224792,10,3,3,68,7,4,78,10,7
Eclipse,224793,8,2,2,41,2,2,49,4,4
Eclipse,224794,8,4,4,24,3,3,32,7,7
Eclipse,224795,4,0,0,60,3,2,64,3,2
Eclipse,215121,3,1,1,8,0,0,11,1,1
Eclipse,224796,9,2,2,42,3,2,51,5,4
Eclipse,224798,7,0,0,171,28,15,178,28,15
Eclipse,224799,13,2,2,47,3,2,60,5,4
Eclipse,224800,8,1,1,40,4,4,48,5,5
Eclipse,224801,7,2,2,30,5,5,37,7,7
Eclipse,224802,6,0,0,38,7,3,44,7,3
Eclipse,224803,6,0,0,42,1,1,48,1,1
Eclipse,224804,7,0,0,73,3,2,80,3,2
Eclipse,224805,5,1,1,967,210,51,972,211,52
Eclipse,215122,9,1,1,71,9,7,80,10,8
Eclipse,224806,8,2,2,75,17,8,83,19,10
Eclipse,224807,6,0,0,134,15,9,140,15,9
Eclipse,224808,6,0,0,40,2,2,46,2,2
Eclipse,224809,6,1,1,223,2,2,229,3,3
Eclipse,224810,7,1,1,221,17,4,228,18,5
Eclipse,224811,5,1,1,140,4,1,145,5,2
Eclipse,224812,6,0,0,506,105,28,512,105,28
Eclipse,224813,5,1,1,170,4,3,175,5,4
Eclipse,224814,5,2,2,13,3,3,18,5,5
Eclipse,224815,3,0,0,16,0,0,19,0,0
Eclipse,215123,7,2,2,54,6,5,61,8,7
Eclipse,224816,4,1,1,127,2,2,131,3,3
Eclipse,224817,4,0,0,53,3,3,57,3,3
Eclipse,224818,7,2,2,51,10,6,58,12,8
Eclipse,224819,11,3,2,39,3,2,50,6,4
Eclipse,224820,9,2,2,63,11,4,72,13,6
Eclipse,224821,5,1,1,33,3,2,38,4,3
Eclipse,224822,7,0,0,101,2,2,108,2,2
Eclipse,224823,10,4,4,54,11,6,64,15,10
Eclipse,224824,5,1,1,39,2,2,44,3,3
Eclipse,224825,8,2,2,52,7,5,60,9,7
Eclipse,215124,5,0,0,31,4,3,36,4,3
Eclipse,224826,6,4,3,3,1,1,9,5,4
Eclipse,224827,5,2,2,35,14,7,40,16,9
Eclipse,224828,4,0,0,44,6,6,48,6,6
Eclipse,224829,11,2,2,179,52,27,190,54,29
Eclipse,224830,2,1,1,156,35,20,158,36,21
Eclipse,224831,7,2,2,36,4,3,43,6,5
Eclipse,224832,8,4,4,13,2,2,21,6,6
Eclipse,224833,6,0,0,47,5,3,53,5,3
Eclipse,224835,5,0,0,34,10,8,39,10,8
Eclipse,215125,7,1,1,33,0,0,40,1,1
Eclipse,224836,8,1,1,67,7,2,75,8,3
Eclipse,224837,4,1,1,70,8,3,74,9,4
Eclipse,224838,5,1,1,25,7,4,30,8,5
Eclipse,224839,3,0,0,21,7,5,24,7,5
Eclipse,224840,4,1,1,50,5,3,54,6,4
Eclipse,224841,6,1,1,331,59,27,337,60,28
Eclipse,224842,5,1,1,371,80,44,376,81,45
Eclipse,224843,6,2,2,225,85,32,231,87,34
Eclipse,224845,8,2,1,62,7,4,70,9,5
Eclipse,215126,5,2,2,16,1,1,21,3,3
Eclipse,224846,6,2,2,77,13,8,83,15,10
Eclipse,224847,5,0,0,6,0,0,11,0,0
Eclipse,224848,9,1,1,55,9,6,64,10,7
Eclipse,224849,3,1,1,39,6,6,42,7,7
Eclipse,224850,6,0,0,21,2,2,27,2,2
Eclipse,224851,4,2,2,450,112,41,454,114,43
Eclipse,224852,7,0,0,33,2,2,40,2,2
Eclipse,224853,4,1,1,32,5,4,36,6,5
Eclipse,224854,5,1,1,7,1,1,12,2,2
Eclipse,215127,5,2,2,16,2,2,21,4,4
Eclipse,224856,4,1,1,72,12,9,76,13,10
Eclipse,224857,5,0,0,54,0,0,59,0,0
Eclipse,224858,6,1,1,33,4,4,39,5,5
Eclipse,224859,8,0,0,30,3,3,38,3,3
Eclipse,224860,7,0,0,37,2,2,44,2,2
Eclipse,224861,4,1,1,460,87,48,464,88,49
Eclipse,224862,6,1,1,40,11,8,46,12,9
Eclipse,224863,4,0,0,7,2,2,11,2,2
Eclipse,224864,6,0,0,28,3,3,34,3,3
Eclipse,224865,7,2,1,37,8,5,44,10,6
Eclipse,215128,11,3,1,19,4,2,30,7,3
Eclipse,214155,5,1,1,34,7,5,39,8,6
Eclipse,224866,6,0,0,34,2,2,40,2,2
Eclipse,224867,3,1,1,22,8,6,25,9,7
Eclipse,224868,8,1,1,81,11,8,89,12,9
Eclipse,224869,6,1,1,35,5,3,41,6,4
Eclipse,224870,11,2,2,37,2,2,48,4,4
Eclipse,224871,12,1,1,52,9,7,64,10,8
Eclipse,224872,6,1,1,111,32,20,117,33,21
Eclipse,224873,4,0,0,93,11,7,97,11,7
Eclipse,224874,6,0,0,31,10,3,37,10,3
Eclipse,224875,4,0,0,18,3,3,22,3,3
Eclipse,215129,7,0,0,2,0,0,9,0,0
Eclipse,224876,7,0,0,29,5,5,36,5,5
Eclipse,224877,3,0,0,10,1,1,13,1,1
Eclipse,224878,8,1,1,56,6,6,64,7,7
Eclipse,224879,6,0,0,195,67,19,201,67,19
Eclipse,224880,8,2,2,38,5,3,46,7,5
Eclipse,224881,7,2,2,31,3,3,38,5,5
Eclipse,224882,6,0,0,21,1,1,27,1,1
Eclipse,224883,10,0,0,44,2,2,54,2,2
Eclipse,224884,5,1,1,87,8,7,92,9,8
Eclipse,224885,5,0,0,24,3,3,29,3,3
Eclipse,215130,9,0,0,2,0,0,11,0,0
Eclipse,224886,9,1,1,26,3,2,35,4,3
Eclipse,224887,5,1,1,24,4,3,29,5,4
Eclipse,224889,13,1,1,1792,623,147,1805,624,148
Eclipse,224890,2,1,1,110,31,18,112,32,19
Eclipse,224891,5,1,1,56,2,2,61,3,3
Eclipse,224892,4,0,0,20,0,0,24,0,0
Eclipse,224893,6,1,1,33,3,3,39,4,4
Eclipse,224894,2,0,0,20,6,6,22,6,6
Eclipse,224895,9,0,0,15,0,0,24,0,0
Eclipse,224896,3,0,0,52,11,7,55,11,7
Eclipse,215131,5,3,3,32,6,4,37,9,7
Eclipse,224897,6,0,0,264,67,31,270,67,31
Eclipse,224898,8,0,0,468,110,52,476,110,52
Eclipse,224899,4,0,0,25,3,3,29,3,3
Eclipse,224900,4,1,1,33,5,4,37,6,5
Eclipse,224901,6,2,2,49,6,6,55,8,8
Eclipse,224902,7,1,1,56,14,10,63,15,11
Eclipse,224903,4,1,1,37,3,3,41,4,4
Eclipse,224904,3,1,1,33,6,4,36,7,5
Eclipse,224905,3,1,1,27,4,3,30,5,4
Eclipse,224906,7,1,1,36,5,4,43,6,5
Eclipse,215132,4,0,0,143,11,7,147,11,7
Eclipse,224907,1,0,0,79,24,7,80,24,7
Eclipse,224908,2,1,1,27,2,2,29,3,3
Eclipse,224909,2,0,0,49,5,5,51,5,5
Eclipse,224910,2,0,0,33,6,5,35,6,5
Eclipse,224911,5,0,0,9,0,0,14,0,0
Eclipse,224912,5,1,1,24,7,6,29,8,7
Eclipse,224913,3,2,2,57,7,7,60,9,9
Eclipse,224914,6,0,0,23,1,1,29,1,1
Eclipse,224915,7,1,1,186,31,17,193,32,18
Eclipse,224916,3,3,3,87,21,13,90,24,16
Eclipse,215133,7,0,0,62,8,6,69,8,6
Eclipse,224917,6,1,1,254,39,18,260,40,19
Eclipse,224918,10,1,1,62,7,5,72,8,6
Eclipse,224919,1,0,0,137,73,21,138,73,21
Eclipse,224920,7,2,2,49,8,5,56,10,7
Eclipse,224921,11,1,1,71,2,2,82,3,3
Eclipse,224922,4,1,1,68,14,6,72,15,7
Eclipse,224923,5,0,0,16,0,0,21,0,0
Eclipse,224924,3,1,1,5,1,1,8,2,2
Eclipse,224925,17,4,4,25,6,5,42,10,9
Eclipse,224926,5,0,0,25,0,0,30,0,0
Eclipse,215134,4,0,0,4,0,0,8,0,0
Eclipse,224927,6,1,1,21,1,1,27,2,2
Eclipse,224929,3,0,0,119,7,7,122,7,7
Eclipse,224930,4,2,2,28,4,3,32,6,5
Eclipse,224931,3,1,1,94,17,12,97,18,13
Eclipse,224932,5,0,0,74,10,9,79,10,9
Eclipse,224933,7,2,1,36,3,1,43,5,2
Eclipse,224934,5,1,1,74,8,6,79,9,7
Eclipse,224935,11,4,3,36,7,6,47,11,9
Eclipse,224936,5,0,0,29,0,0,34,0,0
Eclipse,215135,6,1,1,24,2,1,30,3,2
Eclipse,224937,7,1,1,81,29,14,88,30,15
Eclipse,224938,6,2,2,12,3,2,18,5,4
Eclipse,224939,8,1,1,22,3,2,30,4,3
Eclipse,224940,7,2,2,44,8,7,51,10,9
Eclipse,224941,6,1,1,21,4,4,27,5,5
Eclipse,224942,4,0,0,27,1,1,31,1,1
Eclipse,224943,3,1,1,23,6,5,26,7,6
Eclipse,224944,3,0,0,13,0,0,16,0,0
Eclipse,224945,5,1,1,40,6,6,45,7,7
Eclipse,224946,9,1,1,111,12,6,120,13,7
Eclipse,215136,5,0,0,10,0,0,15,0,0
Eclipse,224947,4,0,0,58,13,9,62,13,9
Eclipse,224948,4,1,1,46,1,1,50,2,2
Eclipse,224949,6,0,0,21,1,1,27,1,1
Eclipse,224950,8,1,1,163,49,14,171,50,15
Eclipse,224951,7,4,4,14,6,5,21,10,9
Eclipse,224952,7,2,2,77,25,16,84,27,18
Eclipse,224953,7,0,0,22,0,0,29,0,0
Eclipse,224954,5,1,1,108,22,16,113,23,17
Eclipse,224956,9,2,2,74,9,7,83,11,9
Eclipse,215137,6,1,1,54,11,6,60,12,7
Eclipse,224957,9,0,0,35,4,3,44,4,3
Eclipse,224958,3,1,1,23,5,5,26,6,6
Eclipse,224959,3,1,1,24,5,5,27,6,6
Eclipse,224960,6,1,1,78,4,4,84,5,5
Eclipse,224961,6,0,0,17,1,1,23,1,1
Eclipse,224962,3,2,2,68,3,2,71,5,4
Eclipse,224963,7,2,2,1090,276,81,1097,278,83
Eclipse,224964,5,1,1,39,8,7,44,9,8
Eclipse,224965,3,1,1,42,6,5,45,7,6
Eclipse,215138,5,2,2,1358,285,84,1363,287,86
Eclipse,214156,6,1,1,5,0,0,11,1,1
Eclipse,224967,3,1,1,41,6,5,44,7,6
Eclipse,224968,3,3,3,214,69,28,217,72,31
Eclipse,224970,8,0,0,60,2,2,68,2,2
Eclipse,224971,7,1,1,82,8,4,89,9,5
Eclipse,224972,7,1,1,55,10,3,62,11,4
Eclipse,224973,6,0,0,44,2,2,50,2,2
Eclipse,224974,9,0,0,74,3,3,83,3,3
Eclipse,224975,6,1,1,33,6,5,39,7,6
Eclipse,224976,4,0,0,42,2,2,46,2,2
Eclipse,224977,3,0,0,14,0,0,17,0,0
Eclipse,215139,3,1,1,48,7,5,51,8,6
Eclipse,224978,7,1,1,30,2,1,37,3,2
Eclipse,224979,7,0,0,60,4,3,67,4,3
Eclipse,224980,6,2,2,55,13,9,61,15,11
Eclipse,224981,9,0,0,47,4,2,56,4,2
Eclipse,224982,7,1,1,71,19,5,78,20,6
Eclipse,224983,6,0,0,24,0,0,30,0,0
Eclipse,224984,10,2,2,25,4,3,35,6,5
Eclipse,224985,9,3,3,31,8,6,40,11,9
Eclipse,224986,6,2,2,329,63,36,335,65,38
Eclipse,224987,7,0,0,219,12,12,226,12,12
Eclipse,215141,7,3,3,5,1,1,12,4,4
Eclipse,224989,7,0,0,51,5,5,58,5,5
Eclipse,224990,8,1,1,158,27,21,166,28,22
Eclipse,224991,4,1,1,113,14,10,117,15,11
Eclipse,224992,5,1,1,8,2,2,13,3,3
Eclipse,224993,5,0,0,76,4,4,81,4,4
Eclipse,224994,8,0,0,32,4,2,40,4,2
Eclipse,224995,6,1,1,112,16,11,118,17,12
Eclipse,224996,10,0,0,94,8,6,104,8,6
Eclipse,224997,4,0,0,38,5,4,42,5,4
Eclipse,224998,8,0,0,17,0,0,25,0,0
Eclipse,224999,10,1,1,18,1,1,28,2,2
Eclipse,225000,9,0,0,11,1,1,20,1,1
Eclipse,225001,8,0,0,10,1,1,18,1,1
Eclipse,225002,9,0,0,89,9,9,98,9,9
Eclipse,225003,6,1,1,24,1,1,30,2,2
Eclipse,225004,4,0,0,16,0,0,20,0,0
Eclipse,225006,4,2,2,39,4,2,43,6,4
Eclipse,225007,5,0,0,104,21,16,109,21,16
Eclipse,225008,8,1,1,46,3,2,54,4,3
Eclipse,215143,3,0,0,50,5,3,53,5,3
Eclipse,225009,5,1,1,61,8,6,66,9,7
Eclipse,225010,7,0,0,21,0,0,28,0,0
Eclipse,225011,14,2,2,49,13,11,63,15,13
Eclipse,225012,5,2,2,108,49,24,113,51,26
Eclipse,225013,7,2,2,5,1,1,12,3,3
Eclipse,225014,8,2,2,48,20,4,56,22,6
Eclipse,225015,4,0,0,32,3,3,36,3,3
Eclipse,225016,4,1,1,44,1,1,48,2,2
Eclipse,225017,5,0,0,54,6,3,59,6,3
Eclipse,225018,6,0,0,23,2,1,29,2,1
Eclipse,215144,5,1,1,24,3,3,29,4,4
Eclipse,225019,9,1,1,53,12,8,62,13,9
Eclipse,225020,4,0,0,62,7,7,66,7,7
Eclipse,225021,8,3,2,291,62,27,299,65,29
Eclipse,225022,6,1,1,1259,363,136,1265,364,137
Eclipse,225023,6,2,2,460,141,53,466,143,55
Eclipse,225024,7,1,1,68,12,6,75,13,7
Eclipse,225025,5,1,1,57,3,3,62,4,4
Eclipse,225026,3,1,1,17,1,1,20,2,2
Eclipse,225027,6,2,2,36,3,3,42,5,5
Eclipse,225028,8,2,2,21,2,2,29,4,4
Eclipse,215145,7,0,0,5,0,0,12,0,0
Eclipse,225029,9,1,1,68,14,13,77,15,14
Eclipse,225030,8,0,0,33,1,1,41,1,1
Eclipse,225031,7,2,2,20,3,3,27,5,5
Eclipse,225032,5,0,0,29,0,0,34,0,0
Eclipse,225033,7,0,0,5,4,3,12,4,3
Eclipse,225034,3,0,0,82,10,6,85,10,6
Eclipse,225035,7,0,0,162,24,12,169,24,12
Eclipse,225036,6,2,2,89,4,3,95,6,5
Eclipse,225037,7,2,2,7,2,2,14,4,4
Eclipse,225038,7,1,1,95,23,15,102,24,16
Eclipse,215146,6,0,0,38,2,2,44,2,2
Eclipse,225039,3,1,1,318,69,28,321,70,29
Eclipse,225040,4,0,0,13,0,0,17,0,0
Eclipse,225041,5,0,0,57,5,4,62,5,4
Eclipse,225042,2,0,0,50,1,1,52,1,1
Eclipse,225043,5,1,1,22,3,2,27,4,3
Eclipse,225044,3,1,1,381,61,32,384,62,33
Eclipse,225045,4,3,3,18,1,1,22,4,4
Eclipse,225046,8,0,0,37,2,2,45,2,2
Eclipse,225047,7,1,1,124,9,8,131,10,9
Eclipse,225048,10,3,2,126,13,9,136,16,11
Eclipse,215147,3,1,1,21,1,1,24,2,2
Eclipse,225049,9,2,2,48,7,7,57,9,9
Eclipse,225050,4,2,2,302,50,25,306,52,27
Eclipse,225051,5,2,2,27,5,5,32,7,7
Eclipse,225052,7,1,1,65,2,2,72,3,3
Eclipse,225053,3,2,2,42,4,4,45,6,6
Eclipse,225054,6,0,0,50,4,2,56,4,2
Eclipse,225055,5,1,1,26,2,2,31,3,3
Eclipse,225056,5,0,0,40,4,3,45,4,3
Eclipse,225057,3,0,0,19,1,1,22,1,1
Eclipse,225058,5,0,0,122,12,9,127,12,9
Eclipse,215148,4,1,1,115,19,15,119,20,16
Eclipse,225059,7,0,0,46,3,3,53,3,3
Eclipse,225060,5,1,1,35,5,4,40,6,5
Eclipse,225061,2,0,0,1,1,1,3,1,1
Eclipse,225062,13,0,0,92,9,7,105,9,7
Eclipse,225063,5,0,0,50,5,5,55,5,5
Eclipse,225064,5,0,0,13,4,4,18,4,4
Eclipse,225065,7,0,0,51,5,3,58,5,3
Eclipse,225066,3,1,1,34,6,5,37,7,6
Eclipse,225067,5,2,2,100,31,15,105,33,17
Eclipse,225068,7,2,2,91,10,8,98,12,10
Eclipse,215150,5,1,1,30,1,1,35,2,2
Eclipse,214157,3,1,1,24,5,4,27,6,5
Eclipse,225069,5,1,1,11,0,0,16,1,1
Eclipse,225070,2,1,1,292,55,25,294,56,26
Eclipse,225071,9,1,1,45,7,4,54,8,5
Eclipse,225072,3,0,0,6,0,0,9,0,0
Eclipse,225073,8,1,1,17,4,4,25,5,5
Eclipse,225075,8,2,2,59,8,4,67,10,6
Eclipse,225076,2,0,0,337,75,41,339,75,41
Eclipse,225077,4,2,2,69,14,11,73,16,13
Eclipse,225078,10,3,2,103,23,13,113,26,15
Eclipse,215151,5,0,0,6,0,0,11,0,0
Eclipse,225079,8,4,3,17,5,4,25,9,7
Eclipse,225080,7,2,1,12,1,1,19,3,2
Eclipse,225081,8,0,0,87,7,4,95,7,4
Eclipse,225082,8,3,2,81,11,9,89,14,11
Eclipse,225083,5,1,1,23,1,1,28,2,2
Eclipse,225084,9,1,1,80,7,5,89,8,6
Eclipse,225085,5,1,1,34,3,3,39,4,4
Eclipse,225086,6,0,0,19,2,2,25,2,2
Eclipse,225087,4,1,1,9,0,0,13,1,1
Eclipse,225088,5,0,0,7,0,0,12,0,0
Eclipse,215152,3,0,0,31,3,3,34,3,3
Eclipse,225089,7,0,0,340,63,32,347,63,32
Eclipse,225090,5,0,0,14,1,1,19,1,1
Eclipse,225091,6,1,1,62,3,3,68,4,4
Eclipse,225092,4,1,1,5,1,1,9,2,2
Eclipse,225093,11,1,1,795,190,73,806,191,74
Eclipse,225094,8,1,1,56,7,3,64,8,4
Eclipse,225095,8,1,1,50,7,3,58,8,4
Eclipse,225096,8,1,1,50,7,3,58,8,4
Eclipse,225097,8,1,1,50,7,3,58,8,4
Eclipse,225098,5,0,0,60,12,9,65,12,9
Eclipse,215153,3,0,0,3,0,0,6,0,0
Eclipse,225099,8,0,0,34,1,1,42,1,1
Eclipse,225100,8,2,2,29,0,0,37,2,2
Eclipse,225101,5,1,1,537,128,38,542,129,39
Eclipse,225102,5,1,1,24,4,4,29,5,5
Eclipse,225103,8,3,2,21,3,3,29,6,5
Eclipse,225104,5,1,1,20,0,0,25,1,1
Eclipse,225105,4,3,2,118,10,6,122,13,8
Eclipse,225106,5,1,1,10,2,2,15,3,3
Eclipse,225107,7,1,1,33,1,1,40,2,2
Eclipse,225108,4,1,1,20,3,2,24,4,3
Eclipse,215154,3,0,0,12,0,0,15,0,0
Eclipse,225109,3,0,0,28,0,0,31,0,0
Eclipse,225110,5,1,1,32,3,3,37,4,4
Eclipse,225111,4,0,0,25,4,4,29,4,4
Eclipse,225112,5,1,1,46,8,6,51,9,7
Eclipse,225113,3,1,1,207,45,15,210,46,16
Eclipse,225114,7,1,1,19,2,2,26,3,3
Eclipse,225115,3,0,0,19,2,2,22,2,2
Eclipse,225116,6,1,1,33,6,5,39,7,6
Eclipse,225117,4,0,0,11,1,1,15,1,1
Eclipse,225118,6,2,2,5,4,4,11,6,6
Eclipse,215155,4,1,1,13,2,2,17,3,3
Eclipse,225119,8,1,1,27,3,3,35,4,4
Eclipse,225120,5,0,0,196,33,17,201,33,17
Eclipse,225121,5,0,0,68,5,5,73,5,5
Eclipse,225122,4,0,0,32,2,2,36,2,2
Eclipse,225123,4,0,0,27,3,3,31,3,3
Eclipse,225124,4,1,1,23,4,4,27,5,5
Eclipse,225125,3,0,0,30,3,2,33,3,2
Eclipse,225126,5,1,1,36,6,5,41,7,6
Eclipse,225127,4,0,0,32,2,2,36,2,2
Eclipse,225128,5,1,1,56,11,9,61,12,10
Eclipse,215156,9,1,1,22,3,2,31,4,3
Eclipse,225129,4,0,0,32,2,2,36,2,2
Eclipse,225130,6,3,3,21,5,4,27,8,7
Eclipse,225131,5,0,0,18,3,1,23,3,1
Eclipse,225132,4,1,1,32,2,2,36,3,3
